lsoa_code,traj,traj_titles
E01023022,B,"N = 8,124 (26%)"
E01023023,A,"N = 23,924 (72%)"
E01023024,A,"N = 23,924 (72%)"
E01023025,A,"N = 23,924 (72%)"
E01023026,B,"N = 8,124 (26%)"
E01023027,A,"N = 23,924 (72%)"
E01023028,A,"N = 23,924 (72%)"
E01023029,A,"N = 23,924 (72%)"
E01023030,A,"N = 23,924 (72%)"
E01023031,B,"N = 8,124 (26%)"
E01023032,A,"N = 23,924 (72%)"
E01023033,A,"N = 23,924 (72%)"
E01023034,A,"N = 23,924 (72%)"
E01023035,A,"N = 23,924 (72%)"
E01023036,A,"N = 23,924 (72%)"
E01023037,B,"N = 8,124 (26%)"
E01023038,A,"N = 23,924 (72%)"
E01023039,A,"N = 23,924 (72%)"
E01023040,A,"N = 23,924 (72%)"
E01023041,A,"N = 23,924 (72%)"
E01023042,B,"N = 8,124 (26%)"
E01023043,A,"N = 23,924 (72%)"
E01023044,A,"N = 23,924 (72%)"
E01023045,A,"N = 23,924 (72%)"
E01023046,A,"N = 23,924 (72%)"
E01023047,A,"N = 23,924 (72%)"
E01023048,A,"N = 23,924 (72%)"
E01023049,A,"N = 23,924 (72%)"
E01023050,A,"N = 23,924 (72%)"
E01023051,A,"N = 23,924 (72%)"
E01023052,A,"N = 23,924 (72%)"
E01023053,A,"N = 23,924 (72%)"
E01023054,A,"N = 23,924 (72%)"
E01023055,A,"N = 23,924 (72%)"
E01023056,A,"N = 23,924 (72%)"
E01023057,B,"N = 8,124 (26%)"
E01023058,B,"N = 8,124 (26%)"
E01023059,A,"N = 23,924 (72%)"
E01023060,A,"N = 23,924 (72%)"
E01023061,A,"N = 23,924 (72%)"
E01023062,A,"N = 23,924 (72%)"
E01023063,A,"N = 23,924 (72%)"
E01023064,A,"N = 23,924 (72%)"
E01023065,A,"N = 23,924 (72%)"
E01023066,A,"N = 23,924 (72%)"
E01023067,A,"N = 23,924 (72%)"
E01023068,A,"N = 23,924 (72%)"
E01023069,A,"N = 23,924 (72%)"
E01023070,B,"N = 8,124 (26%)"
E01023071,B,"N = 8,124 (26%)"
E01023072,A,"N = 23,924 (72%)"
E01023073,A,"N = 23,924 (72%)"
E01023074,A,"N = 23,924 (72%)"
E01023075,A,"N = 23,924 (72%)"
E01023076,A,"N = 23,924 (72%)"
E01023077,C,"N = 5,664 (3%)"
E01023078,A,"N = 23,924 (72%)"
E01023079,A,"N = 23,924 (72%)"
E01023080,A,"N = 23,924 (72%)"
E01023081,A,"N = 23,924 (72%)"
E01023082,B,"N = 8,124 (26%)"
E01023083,A,"N = 23,924 (72%)"
E01023084,A,"N = 23,924 (72%)"
E01023085,B,"N = 8,124 (26%)"
E01023086,A,"N = 23,924 (72%)"
E01023087,A,"N = 23,924 (72%)"
E01023088,A,"N = 23,924 (72%)"
E01023089,A,"N = 23,924 (72%)"
E01023090,A,"N = 23,924 (72%)"
E01023091,B,"N = 8,124 (26%)"
E01023092,A,"N = 23,924 (72%)"
E01023093,A,"N = 23,924 (72%)"
E01023094,A,"N = 23,924 (72%)"
E01023095,B,"N = 8,124 (26%)"
E01023096,B,"N = 8,124 (26%)"
E01023097,A,"N = 23,924 (72%)"
E01023098,B,"N = 8,124 (26%)"
E01023099,A,"N = 23,924 (72%)"
E01023100,A,"N = 23,924 (72%)"
E01023101,A,"N = 23,924 (72%)"
E01023102,A,"N = 23,924 (72%)"
E01023103,B,"N = 8,124 (26%)"
E01023104,A,"N = 23,924 (72%)"
E01023105,A,"N = 23,924 (72%)"
E01023106,A,"N = 23,924 (72%)"
E01023107,A,"N = 23,924 (72%)"
E01023108,B,"N = 8,124 (26%)"
E01023109,A,"N = 23,924 (72%)"
E01023110,A,"N = 23,924 (72%)"
E01023111,A,"N = 23,924 (72%)"
E01023112,A,"N = 23,924 (72%)"
E01023113,B,"N = 8,124 (26%)"
E01023114,A,"N = 23,924 (72%)"
E01023115,A,"N = 23,924 (72%)"
E01023116,A,"N = 23,924 (72%)"
E01023117,A,"N = 23,924 (72%)"
E01023118,A,"N = 23,924 (72%)"
E01023119,B,"N = 8,124 (26%)"
E01023120,B,"N = 8,124 (26%)"
E01023121,A,"N = 23,924 (72%)"
E01023122,A,"N = 23,924 (72%)"
E01023123,A,"N = 23,924 (72%)"
E01023124,A,"N = 23,924 (72%)"
E01023125,A,"N = 23,924 (72%)"
E01023128,A,"N = 23,924 (72%)"
E01023129,A,"N = 23,924 (72%)"
E01023130,A,"N = 23,924 (72%)"
E01023131,A,"N = 23,924 (72%)"
E01023132,A,"N = 23,924 (72%)"
E01023133,A,"N = 23,924 (72%)"
E01023134,A,"N = 23,924 (72%)"
E01023135,A,"N = 23,924 (72%)"
E01023136,B,"N = 8,124 (26%)"
E01023137,A,"N = 23,924 (72%)"
E01023138,A,"N = 23,924 (72%)"
E01023139,A,"N = 23,924 (72%)"
E01023140,B,"N = 8,124 (26%)"
E01023141,A,"N = 23,924 (72%)"
E01023142,C,"N = 5,664 (3%)"
E01023143,B,"N = 8,124 (26%)"
E01023144,A,"N = 23,924 (72%)"
E01023145,B,"N = 8,124 (26%)"
E01023146,A,"N = 23,924 (72%)"
E01023147,A,"N = 23,924 (72%)"
E01023148,B,"N = 8,124 (26%)"
E01023149,A,"N = 23,924 (72%)"
E01023150,A,"N = 23,924 (72%)"
E01023151,B,"N = 8,124 (26%)"
E01023152,B,"N = 8,124 (26%)"
E01023153,B,"N = 8,124 (26%)"
E01023154,B,"N = 8,124 (26%)"
E01023155,B,"N = 8,124 (26%)"
E01023156,A,"N = 23,924 (72%)"
E01023157,B,"N = 8,124 (26%)"
E01023158,A,"N = 23,924 (72%)"
E01023159,A,"N = 23,924 (72%)"
E01023160,A,"N = 23,924 (72%)"
E01023162,A,"N = 23,924 (72%)"
E01023163,A,"N = 23,924 (72%)"
E01023164,A,"N = 23,924 (72%)"
E01023165,A,"N = 23,924 (72%)"
E01023166,A,"N = 23,924 (72%)"
E01023167,A,"N = 23,924 (72%)"
E01023168,A,"N = 23,924 (72%)"
E01023169,A,"N = 23,924 (72%)"
E01023170,B,"N = 8,124 (26%)"
E01023171,A,"N = 23,924 (72%)"
E01023172,A,"N = 23,924 (72%)"
E01023173,A,"N = 23,924 (72%)"
E01023174,A,"N = 23,924 (72%)"
E01023175,A,"N = 23,924 (72%)"
E01023176,A,"N = 23,924 (72%)"
E01023177,B,"N = 8,124 (26%)"
E01023178,A,"N = 23,924 (72%)"
E01023179,A,"N = 23,924 (72%)"
E01023180,A,"N = 23,924 (72%)"
E01023181,A,"N = 23,924 (72%)"
E01023182,A,"N = 23,924 (72%)"
E01023183,A,"N = 23,924 (72%)"
E01023184,A,"N = 23,924 (72%)"
E01023185,A,"N = 23,924 (72%)"
E01023186,A,"N = 23,924 (72%)"
E01023187,A,"N = 23,924 (72%)"
E01023188,A,"N = 23,924 (72%)"
E01023189,A,"N = 23,924 (72%)"
E01023190,A,"N = 23,924 (72%)"
E01023191,A,"N = 23,924 (72%)"
E01023192,B,"N = 8,124 (26%)"
E01023193,B,"N = 8,124 (26%)"
E01023194,A,"N = 23,924 (72%)"
E01023195,A,"N = 23,924 (72%)"
E01023196,A,"N = 23,924 (72%)"
E01023197,A,"N = 23,924 (72%)"
E01023198,A,"N = 23,924 (72%)"
E01023199,B,"N = 8,124 (26%)"
E01023200,A,"N = 23,924 (72%)"
E01023201,C,"N = 5,664 (3%)"
E01023202,C,"N = 5,664 (3%)"
E01023203,B,"N = 8,124 (26%)"
E01023204,B,"N = 8,124 (26%)"
E01023205,A,"N = 23,924 (72%)"
E01023206,A,"N = 23,924 (72%)"
E01023207,A,"N = 23,924 (72%)"
E01023208,A,"N = 23,924 (72%)"
E01023209,A,"N = 23,924 (72%)"
E01023210,A,"N = 23,924 (72%)"
E01023211,A,"N = 23,924 (72%)"
E01023212,A,"N = 23,924 (72%)"
E01023213,A,"N = 23,924 (72%)"
E01023214,A,"N = 23,924 (72%)"
E01023215,B,"N = 8,124 (26%)"
E01023216,B,"N = 8,124 (26%)"
E01023217,A,"N = 23,924 (72%)"
E01023218,A,"N = 23,924 (72%)"
E01023219,A,"N = 23,924 (72%)"
E01023220,A,"N = 23,924 (72%)"
E01023221,A,"N = 23,924 (72%)"
E01023222,A,"N = 23,924 (72%)"
E01023223,A,"N = 23,924 (72%)"
E01023224,A,"N = 23,924 (72%)"
E01023225,A,"N = 23,924 (72%)"
E01023226,A,"N = 23,924 (72%)"
E01023227,A,"N = 23,924 (72%)"
E01023228,A,"N = 23,924 (72%)"
E01023229,B,"N = 8,124 (26%)"
E01023230,A,"N = 23,924 (72%)"
E01023231,A,"N = 23,924 (72%)"
E01023232,B,"N = 8,124 (26%)"
E01023233,A,"N = 23,924 (72%)"
E01023234,A,"N = 23,924 (72%)"
E01023235,A,"N = 23,924 (72%)"
E01023236,A,"N = 23,924 (72%)"
E01023237,A,"N = 23,924 (72%)"
E01023238,A,"N = 23,924 (72%)"
E01023239,A,"N = 23,924 (72%)"
E01023240,A,"N = 23,924 (72%)"
E01023241,A,"N = 23,924 (72%)"
E01023242,A,"N = 23,924 (72%)"
E01023243,A,"N = 23,924 (72%)"
E01023244,A,"N = 23,924 (72%)"
E01023245,B,"N = 8,124 (26%)"
E01023246,A,"N = 23,924 (72%)"
E01023247,A,"N = 23,924 (72%)"
E01023248,A,"N = 23,924 (72%)"
E01023249,A,"N = 23,924 (72%)"
E01023250,A,"N = 23,924 (72%)"
E01023251,B,"N = 8,124 (26%)"
E01023252,C,"N = 5,664 (3%)"
E01023253,A,"N = 23,924 (72%)"
E01023254,A,"N = 23,924 (72%)"
E01023255,A,"N = 23,924 (72%)"
E01023256,B,"N = 8,124 (26%)"
E01023257,A,"N = 23,924 (72%)"
E01023258,A,"N = 23,924 (72%)"
E01023259,A,"N = 23,924 (72%)"
E01023260,A,"N = 23,924 (72%)"
E01023261,A,"N = 23,924 (72%)"
E01023262,A,"N = 23,924 (72%)"
E01023263,A,"N = 23,924 (72%)"
E01023264,B,"N = 8,124 (26%)"
E01023265,B,"N = 8,124 (26%)"
E01023266,A,"N = 23,924 (72%)"
E01023267,B,"N = 8,124 (26%)"
E01023268,A,"N = 23,924 (72%)"
E01023269,A,"N = 23,924 (72%)"
E01023270,B,"N = 8,124 (26%)"
E01023271,A,"N = 23,924 (72%)"
E01023272,A,"N = 23,924 (72%)"
E01023273,A,"N = 23,924 (72%)"
E01023274,A,"N = 23,924 (72%)"
E01023275,A,"N = 23,924 (72%)"
E01023276,A,"N = 23,924 (72%)"
E01023277,A,"N = 23,924 (72%)"
E01023278,A,"N = 23,924 (72%)"
E01023279,A,"N = 23,924 (72%)"
E01023280,A,"N = 23,924 (72%)"
E01023281,A,"N = 23,924 (72%)"
E01023282,A,"N = 23,924 (72%)"
E01023284,B,"N = 8,124 (26%)"
E01023285,A,"N = 23,924 (72%)"
E01023286,A,"N = 23,924 (72%)"
E01023287,A,"N = 23,924 (72%)"
E01023288,A,"N = 23,924 (72%)"
E01023289,A,"N = 23,924 (72%)"
E01023290,A,"N = 23,924 (72%)"
E01023291,A,"N = 23,924 (72%)"
E01023292,A,"N = 23,924 (72%)"
E01023293,A,"N = 23,924 (72%)"
E01023294,A,"N = 23,924 (72%)"
E01023295,A,"N = 23,924 (72%)"
E01023296,A,"N = 23,924 (72%)"
E01023297,A,"N = 23,924 (72%)"
E01023298,A,"N = 23,924 (72%)"
E01023299,B,"N = 8,124 (26%)"
E01023300,A,"N = 23,924 (72%)"
E01023301,B,"N = 8,124 (26%)"
E01023302,B,"N = 8,124 (26%)"
E01023303,B,"N = 8,124 (26%)"
E01023304,A,"N = 23,924 (72%)"
E01023305,B,"N = 8,124 (26%)"
E01023306,A,"N = 23,924 (72%)"
E01023307,A,"N = 23,924 (72%)"
E01023308,A,"N = 23,924 (72%)"
E01023309,A,"N = 23,924 (72%)"
E01023310,B,"N = 8,124 (26%)"
E01023311,A,"N = 23,924 (72%)"
E01023312,A,"N = 23,924 (72%)"
E01023313,A,"N = 23,924 (72%)"
E01023314,A,"N = 23,924 (72%)"
E01023315,A,"N = 23,924 (72%)"
E01023316,A,"N = 23,924 (72%)"
E01023317,A,"N = 23,924 (72%)"
E01023318,A,"N = 23,924 (72%)"
E01023319,A,"N = 23,924 (72%)"
E01023320,B,"N = 8,124 (26%)"
E01023321,A,"N = 23,924 (72%)"
E01023322,A,"N = 23,924 (72%)"
E01023323,B,"N = 8,124 (26%)"
E01023324,A,"N = 23,924 (72%)"
E01023325,A,"N = 23,924 (72%)"
E01023326,B,"N = 8,124 (26%)"
E01023327,A,"N = 23,924 (72%)"
E01023328,A,"N = 23,924 (72%)"
E01023329,A,"N = 23,924 (72%)"
E01023330,B,"N = 8,124 (26%)"
E01023331,A,"N = 23,924 (72%)"
E01023332,B,"N = 8,124 (26%)"
E01023333,B,"N = 8,124 (26%)"
E01023334,A,"N = 23,924 (72%)"
E01023335,A,"N = 23,924 (72%)"
E01023336,B,"N = 8,124 (26%)"
E01023337,C,"N = 5,664 (3%)"
E01023338,B,"N = 8,124 (26%)"
E01023339,A,"N = 23,924 (72%)"
E01023340,A,"N = 23,924 (72%)"
E01023341,B,"N = 8,124 (26%)"
E01023342,B,"N = 8,124 (26%)"
E01023343,B,"N = 8,124 (26%)"
E01023344,A,"N = 23,924 (72%)"
E01023345,B,"N = 8,124 (26%)"
E01023346,B,"N = 8,124 (26%)"
E01023347,A,"N = 23,924 (72%)"
E01023348,B,"N = 8,124 (26%)"
E01023349,B,"N = 8,124 (26%)"
E01023350,A,"N = 23,924 (72%)"
E01023351,A,"N = 23,924 (72%)"
E01023352,A,"N = 23,924 (72%)"
E01023354,B,"N = 8,124 (26%)"
E01023355,A,"N = 23,924 (72%)"
E01023356,A,"N = 23,924 (72%)"
E01023357,A,"N = 23,924 (72%)"
E01023358,B,"N = 8,124 (26%)"
E01023359,A,"N = 23,924 (72%)"
E01023360,A,"N = 23,924 (72%)"
E01023361,B,"N = 8,124 (26%)"
E01023362,A,"N = 23,924 (72%)"
E01023363,A,"N = 23,924 (72%)"
E01023364,A,"N = 23,924 (72%)"
E01023365,A,"N = 23,924 (72%)"
E01023366,A,"N = 23,924 (72%)"
E01023367,A,"N = 23,924 (72%)"
E01023368,A,"N = 23,924 (72%)"
E01023369,A,"N = 23,924 (72%)"
E01023370,A,"N = 23,924 (72%)"
E01023371,A,"N = 23,924 (72%)"
E01023372,A,"N = 23,924 (72%)"
E01023373,A,"N = 23,924 (72%)"
E01023374,A,"N = 23,924 (72%)"
E01023375,A,"N = 23,924 (72%)"
E01023376,A,"N = 23,924 (72%)"
E01023377,A,"N = 23,924 (72%)"
E01023378,A,"N = 23,924 (72%)"
E01023379,A,"N = 23,924 (72%)"
E01023380,A,"N = 23,924 (72%)"
E01023381,A,"N = 23,924 (72%)"
E01023382,A,"N = 23,924 (72%)"
E01023383,A,"N = 23,924 (72%)"
E01023384,A,"N = 23,924 (72%)"
E01023385,A,"N = 23,924 (72%)"
E01023386,A,"N = 23,924 (72%)"
E01023387,B,"N = 8,124 (26%)"
E01023388,A,"N = 23,924 (72%)"
E01023389,A,"N = 23,924 (72%)"
E01023390,A,"N = 23,924 (72%)"
E01023391,A,"N = 23,924 (72%)"
E01023392,A,"N = 23,924 (72%)"
E01023393,B,"N = 8,124 (26%)"
E01023394,A,"N = 23,924 (72%)"
E01023395,A,"N = 23,924 (72%)"
E01023396,A,"N = 23,924 (72%)"
E01023397,A,"N = 23,924 (72%)"
E01023398,C,"N = 5,664 (3%)"
E01023399,B,"N = 8,124 (26%)"
E01023400,B,"N = 8,124 (26%)"
E01023401,A,"N = 23,924 (72%)"
E01023402,A,"N = 23,924 (72%)"
E01023403,A,"N = 23,924 (72%)"
E01023404,A,"N = 23,924 (72%)"
E01023405,A,"N = 23,924 (72%)"
E01023406,A,"N = 23,924 (72%)"
E01023407,A,"N = 23,924 (72%)"
E01023408,A,"N = 23,924 (72%)"
E01023409,B,"N = 8,124 (26%)"
E01023410,A,"N = 23,924 (72%)"
E01023411,A,"N = 23,924 (72%)"
E01023412,A,"N = 23,924 (72%)"
E01023413,A,"N = 23,924 (72%)"
E01023414,A,"N = 23,924 (72%)"
E01023415,A,"N = 23,924 (72%)"
E01023416,A,"N = 23,924 (72%)"
E01023417,A,"N = 23,924 (72%)"
E01023418,A,"N = 23,924 (72%)"
E01023419,A,"N = 23,924 (72%)"
E01023420,A,"N = 23,924 (72%)"
E01023421,A,"N = 23,924 (72%)"
E01023422,A,"N = 23,924 (72%)"
E01023423,A,"N = 23,924 (72%)"
E01023424,A,"N = 23,924 (72%)"
E01023425,A,"N = 23,924 (72%)"
E01023426,A,"N = 23,924 (72%)"
E01023427,A,"N = 23,924 (72%)"
E01023428,A,"N = 23,924 (72%)"
E01023429,B,"N = 8,124 (26%)"
E01023430,A,"N = 23,924 (72%)"
E01023431,A,"N = 23,924 (72%)"
E01023432,A,"N = 23,924 (72%)"
E01023433,A,"N = 23,924 (72%)"
E01023434,A,"N = 23,924 (72%)"
E01023435,A,"N = 23,924 (72%)"
E01023436,A,"N = 23,924 (72%)"
E01023437,A,"N = 23,924 (72%)"
E01023438,A,"N = 23,924 (72%)"
E01023439,A,"N = 23,924 (72%)"
E01023440,A,"N = 23,924 (72%)"
E01023441,A,"N = 23,924 (72%)"
E01023442,A,"N = 23,924 (72%)"
E01023443,A,"N = 23,924 (72%)"
E01023444,A,"N = 23,924 (72%)"
E01023445,A,"N = 23,924 (72%)"
E01023446,B,"N = 8,124 (26%)"
E01023447,A,"N = 23,924 (72%)"
E01023448,A,"N = 23,924 (72%)"
E01023449,B,"N = 8,124 (26%)"
E01023450,B,"N = 8,124 (26%)"
E01023451,A,"N = 23,924 (72%)"
E01023452,A,"N = 23,924 (72%)"
E01023453,A,"N = 23,924 (72%)"
E01023454,A,"N = 23,924 (72%)"
E01023455,A,"N = 23,924 (72%)"
E01023456,A,"N = 23,924 (72%)"
E01023457,A,"N = 23,924 (72%)"
E01023458,A,"N = 23,924 (72%)"
E01023459,A,"N = 23,924 (72%)"
E01023460,A,"N = 23,924 (72%)"
E01023461,A,"N = 23,924 (72%)"
E01023462,A,"N = 23,924 (72%)"
E01023463,A,"N = 23,924 (72%)"
E01023464,A,"N = 23,924 (72%)"
E01023465,A,"N = 23,924 (72%)"
E01023466,A,"N = 23,924 (72%)"
E01023467,A,"N = 23,924 (72%)"
E01023468,A,"N = 23,924 (72%)"
E01023469,A,"N = 23,924 (72%)"
E01023470,B,"N = 8,124 (26%)"
E01023471,A,"N = 23,924 (72%)"
E01023472,A,"N = 23,924 (72%)"
E01023473,A,"N = 23,924 (72%)"
E01023474,A,"N = 23,924 (72%)"
E01023475,A,"N = 23,924 (72%)"
E01023476,A,"N = 23,924 (72%)"
E01023477,A,"N = 23,924 (72%)"
E01023478,C,"N = 5,664 (3%)"
E01023479,A,"N = 23,924 (72%)"
E01023480,A,"N = 23,924 (72%)"
E01023481,A,"N = 23,924 (72%)"
E01023482,A,"N = 23,924 (72%)"
E01023483,A,"N = 23,924 (72%)"
E01023484,B,"N = 8,124 (26%)"
E01023485,A,"N = 23,924 (72%)"
E01023486,B,"N = 8,124 (26%)"
E01023487,B,"N = 8,124 (26%)"
E01023488,A,"N = 23,924 (72%)"
E01023489,A,"N = 23,924 (72%)"
E01023490,A,"N = 23,924 (72%)"
E01023491,A,"N = 23,924 (72%)"
E01023492,A,"N = 23,924 (72%)"
E01023493,A,"N = 23,924 (72%)"
E01023494,A,"N = 23,924 (72%)"
E01023495,A,"N = 23,924 (72%)"
E01023496,A,"N = 23,924 (72%)"
E01023497,A,"N = 23,924 (72%)"
E01023498,A,"N = 23,924 (72%)"
E01023499,B,"N = 8,124 (26%)"
E01023500,A,"N = 23,924 (72%)"
E01023501,A,"N = 23,924 (72%)"
E01023502,A,"N = 23,924 (72%)"
E01023503,A,"N = 23,924 (72%)"
E01023504,A,"N = 23,924 (72%)"
E01023505,A,"N = 23,924 (72%)"
E01023506,A,"N = 23,924 (72%)"
E01023507,A,"N = 23,924 (72%)"
E01023508,A,"N = 23,924 (72%)"
E01023509,A,"N = 23,924 (72%)"
E01023510,A,"N = 23,924 (72%)"
E01023511,A,"N = 23,924 (72%)"
E01023512,A,"N = 23,924 (72%)"
E01023513,A,"N = 23,924 (72%)"
E01023514,B,"N = 8,124 (26%)"
E01023515,A,"N = 23,924 (72%)"
E01023516,A,"N = 23,924 (72%)"
E01023517,A,"N = 23,924 (72%)"
E01023518,A,"N = 23,924 (72%)"
E01023519,A,"N = 23,924 (72%)"
E01023520,A,"N = 23,924 (72%)"
E01023523,A,"N = 23,924 (72%)"
E01023524,A,"N = 23,924 (72%)"
E01023525,B,"N = 8,124 (26%)"
E01023526,A,"N = 23,924 (72%)"
E01023527,A,"N = 23,924 (72%)"
E01023528,A,"N = 23,924 (72%)"
E01023529,A,"N = 23,924 (72%)"
E01023530,B,"N = 8,124 (26%)"
E01023531,A,"N = 23,924 (72%)"
E01023532,B,"N = 8,124 (26%)"
E01023533,A,"N = 23,924 (72%)"
E01023534,A,"N = 23,924 (72%)"
E01023535,A,"N = 23,924 (72%)"
E01023536,B,"N = 8,124 (26%)"
E01023537,A,"N = 23,924 (72%)"
E01023538,A,"N = 23,924 (72%)"
E01023539,B,"N = 8,124 (26%)"
E01023540,A,"N = 23,924 (72%)"
E01023541,B,"N = 8,124 (26%)"
E01023542,A,"N = 23,924 (72%)"
E01023543,B,"N = 8,124 (26%)"
E01023544,A,"N = 23,924 (72%)"
E01023545,A,"N = 23,924 (72%)"
E01023546,B,"N = 8,124 (26%)"
E01023547,A,"N = 23,924 (72%)"
E01023548,A,"N = 23,924 (72%)"
E01023549,A,"N = 23,924 (72%)"
E01023550,A,"N = 23,924 (72%)"
E01023551,A,"N = 23,924 (72%)"
E01023552,A,"N = 23,924 (72%)"
E01023553,A,"N = 23,924 (72%)"
E01023554,A,"N = 23,924 (72%)"
E01023555,B,"N = 8,124 (26%)"
E01023556,A,"N = 23,924 (72%)"
E01023557,A,"N = 23,924 (72%)"
E01023558,A,"N = 23,924 (72%)"
E01023559,A,"N = 23,924 (72%)"
E01023560,A,"N = 23,924 (72%)"
E01023561,A,"N = 23,924 (72%)"
E01023562,A,"N = 23,924 (72%)"
E01023563,A,"N = 23,924 (72%)"
E01023564,B,"N = 8,124 (26%)"
E01023565,B,"N = 8,124 (26%)"
E01023566,A,"N = 23,924 (72%)"
E01023567,A,"N = 23,924 (72%)"
E01023568,A,"N = 23,924 (72%)"
E01023569,A,"N = 23,924 (72%)"
E01023570,A,"N = 23,924 (72%)"
E01023571,A,"N = 23,924 (72%)"
E01023572,A,"N = 23,924 (72%)"
E01023573,A,"N = 23,924 (72%)"
E01023574,A,"N = 23,924 (72%)"
E01023575,B,"N = 8,124 (26%)"
E01023576,A,"N = 23,924 (72%)"
E01023577,A,"N = 23,924 (72%)"
E01023578,A,"N = 23,924 (72%)"
E01023579,B,"N = 8,124 (26%)"
E01023580,B,"N = 8,124 (26%)"
E01023581,A,"N = 23,924 (72%)"
E01023582,A,"N = 23,924 (72%)"
E01023583,A,"N = 23,924 (72%)"
E01023584,B,"N = 8,124 (26%)"
E01023585,A,"N = 23,924 (72%)"
E01023586,A,"N = 23,924 (72%)"
E01023587,A,"N = 23,924 (72%)"
E01023588,A,"N = 23,924 (72%)"
E01023589,A,"N = 23,924 (72%)"
E01023590,A,"N = 23,924 (72%)"
E01023591,A,"N = 23,924 (72%)"
E01023592,A,"N = 23,924 (72%)"
E01023593,B,"N = 8,124 (26%)"
E01023594,A,"N = 23,924 (72%)"
E01023595,A,"N = 23,924 (72%)"
E01023596,A,"N = 23,924 (72%)"
E01023597,A,"N = 23,924 (72%)"
E01023598,A,"N = 23,924 (72%)"
E01023600,A,"N = 23,924 (72%)"
E01023601,B,"N = 8,124 (26%)"
E01023602,A,"N = 23,924 (72%)"
E01023603,A,"N = 23,924 (72%)"
E01023604,A,"N = 23,924 (72%)"
E01023605,A,"N = 23,924 (72%)"
E01023606,B,"N = 8,124 (26%)"
E01023607,A,"N = 23,924 (72%)"
E01023608,A,"N = 23,924 (72%)"
E01023609,A,"N = 23,924 (72%)"
E01023610,A,"N = 23,924 (72%)"
E01023611,A,"N = 23,924 (72%)"
E01023612,A,"N = 23,924 (72%)"
E01023613,A,"N = 23,924 (72%)"
E01023614,A,"N = 23,924 (72%)"
E01023615,A,"N = 23,924 (72%)"
E01023616,B,"N = 8,124 (26%)"
E01023617,A,"N = 23,924 (72%)"
E01023618,A,"N = 23,924 (72%)"
E01023619,A,"N = 23,924 (72%)"
E01023620,A,"N = 23,924 (72%)"
E01023621,A,"N = 23,924 (72%)"
E01023622,A,"N = 23,924 (72%)"
E01023623,A,"N = 23,924 (72%)"
E01023624,A,"N = 23,924 (72%)"
E01023625,A,"N = 23,924 (72%)"
E01023626,A,"N = 23,924 (72%)"
E01023627,A,"N = 23,924 (72%)"
E01023628,B,"N = 8,124 (26%)"
E01023629,A,"N = 23,924 (72%)"
E01023630,A,"N = 23,924 (72%)"
E01023631,A,"N = 23,924 (72%)"
E01023632,A,"N = 23,924 (72%)"
E01023633,B,"N = 8,124 (26%)"
E01023634,A,"N = 23,924 (72%)"
E01023635,A,"N = 23,924 (72%)"
E01023636,A,"N = 23,924 (72%)"
E01023637,A,"N = 23,924 (72%)"
E01023638,A,"N = 23,924 (72%)"
E01023639,A,"N = 23,924 (72%)"
E01023640,A,"N = 23,924 (72%)"
E01023641,A,"N = 23,924 (72%)"
E01023642,A,"N = 23,924 (72%)"
E01023643,A,"N = 23,924 (72%)"
E01023644,B,"N = 8,124 (26%)"
E01023645,A,"N = 23,924 (72%)"
E01023646,A,"N = 23,924 (72%)"
E01023647,A,"N = 23,924 (72%)"
E01023648,A,"N = 23,924 (72%)"
E01023649,A,"N = 23,924 (72%)"
E01023650,A,"N = 23,924 (72%)"
E01023651,A,"N = 23,924 (72%)"
E01023652,A,"N = 23,924 (72%)"
E01023653,A,"N = 23,924 (72%)"
E01023654,A,"N = 23,924 (72%)"
E01023655,A,"N = 23,924 (72%)"
E01023656,A,"N = 23,924 (72%)"
E01023657,A,"N = 23,924 (72%)"
E01023658,A,"N = 23,924 (72%)"
E01023659,A,"N = 23,924 (72%)"
E01023660,B,"N = 8,124 (26%)"
E01023661,A,"N = 23,924 (72%)"
E01023662,A,"N = 23,924 (72%)"
E01023663,A,"N = 23,924 (72%)"
E01023664,A,"N = 23,924 (72%)"
E01023665,A,"N = 23,924 (72%)"
E01023666,A,"N = 23,924 (72%)"
E01023667,A,"N = 23,924 (72%)"
E01023668,A,"N = 23,924 (72%)"
E01023669,B,"N = 8,124 (26%)"
E01023670,A,"N = 23,924 (72%)"
E01023671,A,"N = 23,924 (72%)"
E01023672,A,"N = 23,924 (72%)"
E01023673,A,"N = 23,924 (72%)"
E01023674,A,"N = 23,924 (72%)"
E01023675,A,"N = 23,924 (72%)"
E01023676,B,"N = 8,124 (26%)"
E01023677,A,"N = 23,924 (72%)"
E01023678,A,"N = 23,924 (72%)"
E01023679,A,"N = 23,924 (72%)"
E01023680,A,"N = 23,924 (72%)"
E01023681,A,"N = 23,924 (72%)"
E01023682,A,"N = 23,924 (72%)"
E01023683,A,"N = 23,924 (72%)"
E01023684,A,"N = 23,924 (72%)"
E01023685,A,"N = 23,924 (72%)"
E01023686,A,"N = 23,924 (72%)"
E01023687,B,"N = 8,124 (26%)"
E01023688,A,"N = 23,924 (72%)"
E01023689,A,"N = 23,924 (72%)"
E01023690,A,"N = 23,924 (72%)"
E01023691,A,"N = 23,924 (72%)"
E01023692,A,"N = 23,924 (72%)"
E01023693,A,"N = 23,924 (72%)"
E01023694,A,"N = 23,924 (72%)"
